Date,City,Visitors
2025-06-23,Zurich,1
2025-06-23,Rome,1
2025-06-23,Barcelona,3
2025-06-23,Budapest,0
2025-06-23,Lisbon,1
2025-06-23,Vienna,0
2025-06-23,Florence,0
2025-06-23,Madrid,0
2025-06-23,London,0
2025-06-23,Munich,0
2025-06-23,Amsterdam,0
2025-06-23,Paris,0
2025-06-24,Brussels,0
2025-06-24,Milan,0
2025-06-24,Dublin,0
2025-06-24,Berlin,1
2025-06-24,Prague,0
2025-06-24,Zurich,1
2025-06-24,Rome,1
2025-06-24,Amsterdam,0
2025-06-24,Budapest,0
2025-06-24,Lisbon,1
2025-06-24,Vienna,0
2025-06-24,Florence,0
2025-06-24,Madrid,0
2025-06-24,London,0
2025-06-24,Munich,0
2025-06-24,Paris,0
2025-06-24,Barcelona,3
2025-06-25,Rome,1
2025-06-25,Brussels,0
2025-06-25,Milan,0
2025-06-25,Berlin,1
2025-06-25,Prague,0
2025-06-25,Zurich,1
2025-06-25,Barcelona,3
2025-06-25,Dublin,0
2025-06-25,Lisbon,1
2025-06-25,Paris,0
2025-06-25,Budapest,0
2025-06-25,Munich,0
2025-06-25,Amsterdam,0
2025-06-25,Madrid,0
2025-06-25,Vienna,0
2025-06-25,Florence,0
2025-06-25,London,0
2025-06-26,Brussels,0
2025-06-26,Milan,0
2025-06-26,Dublin,0
2025-06-26,Berlin,1
2025-06-26,Prague,0
2025-06-26,Rome,1
2025-06-26,Barcelona,3
2025-06-26,Zurich,1
2025-06-26,Lisbon,1
2025-06-26,Vienna,0
2025-06-26,Florence,0
2025-06-26,Madrid,0
2025-06-26,London,0
2025-06-26,Munich,0
2025-06-26,Amsterdam,0
2025-06-26,Paris,0
2025-06-26,Budapest,0
2025-06-27,Brussels,0
2025-06-27,Milan,0
2025-06-27,Dublin,0
2025-06-27,Berlin,1
2025-06-27,Prague,0
2025-06-27,Zurich,1
2025-06-27,Rome,1
2025-06-27,Lisbon,1
2025-06-27,Budapest,0
2025-06-27,Barcelona,3
2025-06-27,Paris,0
2025-06-27,Amsterdam,0
2025-06-27,Florence,0
2025-06-27,London,0
2025-06-27,Madrid,0
2025-06-27,Vienna,0
2025-06-27,Munich,0
2025-06-28,Dublin,0
2025-06-28,Berlin,1
2025-06-28,Prague,0
2025-06-28,Zurich,1
2025-06-28,Rome,1
2025-06-28,Milan,0
2025-06-28,Barcelona,3
2025-06-28,Lisbon,1
2025-06-28,Vienna,0
2025-06-28,Madrid,0
2025-06-28,London,0
2025-06-28,Munich,0
2025-06-28,Amsterdam,0
2025-06-28,Paris,0
2025-06-28,Budapest,0
2025-06-28,Florence,0
2025-06-28,Brussels,0
2025-06-29,Amsterdam,0
2025-06-29,Paris,0
2025-06-29,Brussels,0
2025-06-29,Milan,0
2025-06-29,Dublin,0
2025-06-29,Berlin,1
2025-06-29,Prague,0
2025-06-29,Zurich,1
2025-06-29,Budapest,0
2025-06-29,Barcelona,3
2025-06-29,Lisbon,1
2025-06-29,Vienna,0
2025-06-29,Florence,0
2025-06-29,Madrid,0
2025-06-29,London,0
2025-06-29,Rome,1
2025-06-29,Munich,0
2025-06-30,Brussels,0
2025-06-30,Milan,0
2025-06-30,Dublin,0
2025-06-30,Berlin,1
2025-06-30,Prague,0
2025-06-30,Zurich,1
2025-06-30,Rome,1
2025-06-30,Barcelona,3
2025-06-30,Budapest,0
2025-06-30,Lisbon,1
2025-06-30,Vienna,0
2025-06-30,Florence,0
2025-06-30,Madrid,0
2025-06-30,London,0
2025-06-30,Munich,0
2025-06-30,Amsterdam,0
2025-06-30,Paris,0
2025-07-01,Brussels,0
2025-07-01,Milan,0
2025-07-01,Dublin,0
2025-07-01,Berlin,1
2025-07-01,Prague,0
2025-07-01,Zurich,1
2025-07-01,Rome,1
2025-07-01,Paris,0
2025-07-01,Budapest,0
2025-07-01,Lisbon,1
2025-07-01,Vienna,0
2025-07-01,Florence,0
2025-07-01,Madrid,0
2025-07-01,London,0
2025-07-01,Munich,0
2025-07-01,Amsterdam,0
2025-07-01,Barcelona,3
2025-07-02,Brussels,0
2025-07-02,Milan,0
2025-07-02,Berlin,1
2025-07-02,Prague,0
2025-07-02,Zurich,0
2025-07-02,Barcelona,1
2025-07-02,Dublin,0
2025-07-02,Lisbon,1
2025-07-02,Budapest,0
2025-07-02,Paris,0
2025-07-02,Amsterdam,0
2025-07-02,Munich,0
2025-07-02,Rome,0
2025-07-02,Madrid,0
2025-07-02,Vienna,0
2025-07-02,London,0
2025-07-02,Florence,0
2025-07-03,Amsterdam,0
2025-07-03,Brussels,0
2025-07-03,Milan,0
2025-07-03,Dublin,0
2025-07-03,Paris,0
2025-07-03,Prague,0
2025-07-03,Rome,0
2025-07-03,Berlin,1
2025-07-03,Budapest,0
2025-07-03,Lisbon,1
2025-07-03,Vienna,0
2025-07-03,Florence,0
2025-07-03,Madrid,0
2025-07-03,London,0
2025-07-03,Munich,0
2025-07-03,Barcelona,1
2025-07-03,Zurich,0
2025-07-04,Rome,0
2025-07-04,Brussels,0
2025-07-04,Milan,0
2025-07-04,Dublin,0
2025-07-04,Berlin,1
2025-07-04,Prague,0
2025-07-04,Zurich,0
2025-07-04,Budapest,0
2025-07-04,Lisbon,1
2025-07-04,Barcelona,1
2025-07-04,Paris,0
2025-07-04,Amsterdam,0
2025-07-04,Florence,0
2025-07-04,London,0
2025-07-04,Madrid,0
2025-07-04,Vienna,0
2025-07-04,Munich,0
2025-07-05,Brussels,0
2025-07-05,Milan,0
2025-07-05,Dublin,0
2025-07-05,Berlin,1
2025-07-05,Prague,0
2025-07-05,Zurich,0
2025-07-05,Rome,0
2025-07-05,Budapest,0
2025-07-05,Lisbon,1
2025-07-05,Vienna,0
2025-07-05,Madrid,0
2025-07-05,London,0
2025-07-05,Munich,0
2025-07-05,Amsterdam,0
2025-07-05,Paris,0
2025-07-05,Barcelona,1
2025-07-05,Florence,0
2025-07-06,Brussels,0
2025-07-06,Amsterdam,0
2025-07-06,Munich,0
2025-07-06,London,0
2025-07-06,Madrid,0
2025-07-06,Florence,0
2025-07-06,Vienna,0
2025-07-06,Lisbon,1
2025-07-06,Budapest,0
2025-07-06,Barcelona,1
2025-07-06,Rome,0
2025-07-06,Zurich,0
2025-07-06,Prague,0
2025-07-06,Berlin,1
2025-07-06,Dublin,0
2025-07-06,Paris,0
2025-07-06,Milan,0
2025-07-07,Amsterdam,0
2025-07-07,Paris,0
2025-07-07,Brussels,0
2025-07-07,Milan,0
2025-07-07,Dublin,0
2025-07-07,Berlin,1
2025-07-07,Zurich,0
2025-07-07,Rome,0
2025-07-07,Barcelona,1
2025-07-07,Prague,0
2025-07-07,Lisbon,1
2025-07-07,Vienna,0
2025-07-07,Florence,0
2025-07-07,Madrid,0
2025-07-07,London,0
2025-07-07,Munich,0
2025-07-07,Budapest,0
2025-07-08,Barcelona,1
2025-07-08,Brussels,0
2025-07-08,Milan,0
2025-07-08,Dublin,0
2025-07-08,Berlin,1
2025-07-08,Zurich,0
2025-07-08,Rome,0
2025-07-08,Budapest,0
2025-07-08,Prague,0
2025-07-08,Vienna,0
2025-07-08,Florence,0
2025-07-08,Madrid,0
2025-07-08,London,0
2025-07-08,Munich,0
2025-07-08,Amsterdam,0
2025-07-08,Paris,0
2025-07-08,Lisbon,1
2025-07-09,Brussels,0
2025-07-09,Milan,0
2025-07-09,Dublin,0
2025-07-09,Berlin,1
2025-07-09,Prague,0
2025-07-09,Zurich,0
2025-07-09,Rome,0
2025-07-09,Barcelona,1
2025-07-09,Budapest,0
2025-07-09,Vienna,0
2025-07-09,Florence,0
2025-07-09,Madrid,0
2025-07-09,London,0
2025-07-09,Munich,0
2025-07-09,Amsterdam,0
2025-07-09,Paris,0
2025-07-09,Lisbon,1
2025-07-10,Barcelona,1
2025-07-10,Milan,0
2025-07-10,Dublin,0
2025-07-10,Berlin,1
2025-07-10,Prague,0
2025-07-10,Zurich,0
2025-07-10,Rome,0
2025-07-10,Budapest,0
2025-07-10,Brussels,0
2025-07-10,Vienna,0
2025-07-10,Florence,0
2025-07-10,Madrid,0
2025-07-10,London,0
2025-07-10,Munich,0
2025-07-10,Amsterdam,0
2025-07-10,Paris,0
2025-07-10,Lisbon,1
2025-07-11,Brussels,0
2025-07-11,Milan,0
2025-07-11,Dublin,0
2025-07-11,Berlin,1
2025-07-11,Prague,0
2025-07-11,Zurich,0
2025-07-11,Rome,0
2025-07-11,Barcelona,1
2025-07-11,Budapest,0
2025-07-11,Lisbon,1
2025-07-11,Vienna,0
2025-07-11,Florence,0
2025-07-11,Madrid,0
2025-07-11,London,0
2025-07-11,Munich,0
2025-07-11,Amsterdam,0
2025-07-11,Paris,0
2025-07-12,Milan,0
2025-07-12,Dublin,0
2025-07-12,Berlin,1
2025-07-12,Brussels,0
2025-07-12,Zurich,0
2025-07-12,Rome,0
2025-07-12,Barcelona,1
2025-07-12,Budapest,0
2025-07-12,Prague,0
2025-07-12,Vienna,0
2025-07-12,Florence,0
2025-07-12,Madrid,0
2025-07-12,London,0
2025-07-12,Munich,0
2025-07-12,Amsterdam,0
2025-07-12,Paris,0
2025-07-12,Lisbon,1
2025-07-13,Brussels,0
2025-07-13,Milan,0
2025-07-13,Dublin,0
2025-07-13,Berlin,1
2025-07-13,Zurich,0
2025-07-13,Rome,0
2025-07-13,Barcelona,1
2025-07-13,Budapest,0
2025-07-13,Prague,0
2025-07-13,Vienna,0
2025-07-13,Florence,0
2025-07-13,Madrid,0
2025-07-13,London,0
2025-07-13,Munich,0
2025-07-13,Amsterdam,0
2025-07-13,Paris,0
2025-07-13,Lisbon,1
2025-07-14,Berlin,1
2025-07-14,Prague,0
2025-07-14,Zurich,0
2025-07-14,Rome,0
2025-07-14,Barcelona,1
2025-07-14,Budapest,0
2025-07-14,Lisbon,1
2025-07-14,London,0
2025-07-14,Florence,0
2025-07-14,Madrid,0
2025-07-14,Munich,0
2025-07-14,Amsterdam,0
2025-07-14,Paris,0
2025-07-14,Dublin,0
2025-07-14,Vienna,0
2025-07-14,Milan,0
2025-07-14,Brussels,0
2025-07-15,Prague,0
2025-07-15,Paris,0
2025-07-15,Brussels,0
2025-07-15,Milan,0
2025-07-15,Dublin,0
2025-07-15,Berlin,1
2025-07-15,Zurich,0
2025-07-15,Rome,0
2025-07-15,Barcelona,1
2025-07-15,Lisbon,1
2025-07-15,Vienna,0
2025-07-15,Florence,0
2025-07-15,Madrid,0
2025-07-15,London,0
2025-07-15,Munich,0
2025-07-15,Amsterdam,0
2025-07-15,Budapest,0
2025-07-16,Berlin,1
2025-07-16,Zurich,0
2025-07-16,Dublin,0
2025-07-16,Prague,0
2025-07-16,Brussels,0
2025-07-16,Rome,0
2025-07-16,Milan,0
2025-07-16,Budapest,0
2025-07-16,Barcelona,1
2025-07-16,Vienna,0
2025-07-16,Florence,0
2025-07-16,Paris,0
2025-07-16,Madrid,0
2025-07-16,London,0
2025-07-16,Munich,0
2025-07-16,Amsterdam,0
2025-07-16,Lisbon,1
2025-07-17,Florence,0
2025-07-17,Dublin,0
2025-07-17,Berlin,1
2025-07-17,Prague,0
2025-07-17,Zurich,0
2025-07-17,Rome,0
2025-07-17,Barcelona,1
2025-07-17,Budapest,0
2025-07-17,Madrid,0
2025-07-17,Vienna,0
2025-07-17,Milan,0
2025-07-17,London,0
2025-07-17,Munich,0
2025-07-17,Amsterdam,0
2025-07-17,Paris,0
2025-07-17,Lisbon,1
2025-07-17,Brussels,0
2025-07-18,Prague,0
2025-07-18,Rome,0
2025-07-18,Berlin,1
2025-07-18,Brussels,0
2025-07-18,Milan,0
2025-07-18,Barcelona,1
2025-07-18,Dublin,0
2025-07-18,Budapest,0
2025-07-18,Zurich,0
2025-07-18,Vienna,0
2025-07-18,Paris,0
2025-07-18,Amsterdam,0
2025-07-18,Munich,0
2025-07-18,Lisbon,1
2025-07-18,Madrid,0
2025-07-18,Florence,0
2025-07-18,London,0
2025-07-19,Brussels,0
2025-07-19,Milan,0
2025-07-19,Dublin,0
2025-07-19,Berlin,1
2025-07-19,Prague,0
2025-07-19,Zurich,0
2025-07-19,Barcelona,1
2025-07-19,Rome,0
2025-07-19,Budapest,0
2025-07-19,Vienna,0
2025-07-19,Florence,0
2025-07-19,Madrid,0
2025-07-19,London,0
2025-07-19,Munich,0
2025-07-19,Amsterdam,0
2025-07-19,Paris,0
2025-07-19,Lisbon,1
2025-07-20,Rome,0
2025-07-20,Zurich,0
2025-07-20,Prague,0
2025-07-20,Barcelona,1
2025-07-20,Dublin,0
2025-07-20,Milan,0
2025-07-20,Berlin,1
2025-07-20,Brussels,0
2025-07-20,Lisbon,1
2025-07-20,Vienna,0
2025-07-20,Florence,0
2025-07-20,Madrid,0
2025-07-20,London,0
2025-07-20,Munich,0
2025-07-20,Amsterdam,0
2025-07-20,Paris,0
2025-07-20,Budapest,0
2025-07-21,Brussels,0
2025-07-21,Milan,0
2025-07-21,Dublin,0
2025-07-21,Berlin,1
2025-07-21,Prague,0
2025-07-21,Zurich,0
2025-07-21,Rome,0
2025-07-21,Barcelona,1
2025-07-21,Lisbon,1
2025-07-21,Vienna,0
2025-07-21,Florence,0
2025-07-21,Madrid,0
2025-07-21,London,0
2025-07-21,Munich,0
2025-07-21,Amsterdam,0
2025-07-21,Paris,0
2025-07-21,Budapest,0
2025-07-22,Barcelona,1
2025-07-22,Dublin,0
2025-07-22,Berlin,1
2025-07-22,Prague,0
2025-07-22,Zurich,0
2025-07-22,Rome,0
2025-07-22,Budapest,0
2025-07-22,Brussels,0
2025-07-22,Vienna,0
2025-07-22,Florence,0
2025-07-22,Madrid,0
2025-07-22,London,0
2025-07-22,Munich,0
2025-07-22,Amsterdam,0
2025-07-22,Paris,0
2025-07-22,Lisbon,1
2025-07-22,Milan,0
2025-07-23,Paris,0
2025-07-23,Milan,0
2025-07-23,Dublin,0
2025-07-23,Brussels,0
2025-07-23,Berlin,1
2025-07-23,Prague,0
2025-07-23,Zurich,0
2025-07-23,Barcelona,1
2025-07-23,Budapest,0
2025-07-23,Rome,0
2025-07-23,Vienna,0
2025-07-23,Florence,0
2025-07-23,Madrid,0
2025-07-23,London,0
2025-07-23,Munich,0
2025-07-23,Amsterdam,0
2025-07-23,Lisbon,1
2025-07-24,Paris,0
2025-07-24,Vienna,0
2025-07-24,Amsterdam,0
2025-07-24,Munich,0
2025-07-24,Madrid,0
2025-07-24,Florence,0
2025-07-24,Lisbon,1
2025-07-24,London,0
2025-07-24,Barcelona,1
2025-07-24,Rome,0
2025-07-24,Zurich,0
2025-07-24,Prague,0
2025-07-24,Berlin,1
2025-07-24,Dublin,0
2025-07-24,Brussels,0
2025-07-24,Budapest,0
2025-07-24,Milan,0
2025-07-25,Brussels,0
2025-07-25,Milan,0
2025-07-25,Paris,0
2025-07-25,Berlin,1
2025-07-25,Prague,0
2025-07-25,Rome,0
2025-07-25,Barcelona,1
2025-07-25,Budapest,0
2025-07-25,Lisbon,1
2025-07-25,Zurich,0
2025-07-25,Florence,0
2025-07-25,Madrid,0
2025-07-25,London,0
2025-07-25,Munich,0
2025-07-25,Amsterdam,0
2025-07-25,Vienna,0
2025-07-25,Dublin,0
2025-07-26,Lisbon,1
2025-07-26,Paris,0
2025-07-26,Amsterdam,0
2025-07-26,Munich,0
2025-07-26,London,0
2025-07-26,Madrid,0
2025-07-26,Florence,0
2025-07-26,Vienna,0
2025-07-26,Budapest,0
2025-07-26,Rome,0
2025-07-26,Zurich,0
2025-07-26,Prague,0
2025-07-26,Berlin,1
2025-07-26,Dublin,0
2025-07-26,Milan,0
2025-07-26,Brussels,0
2025-07-26,Barcelona,1
2025-07-27,Brussels,0
2025-07-27,Milan,0
2025-07-27,Dublin,0
2025-07-27,Berlin,1
2025-07-27,Prague,0
2025-07-27,Zurich,0
2025-07-27,Rome,0
2025-07-27,Paris,0
2025-07-27,Budapest,0
2025-07-27,Lisbon,1
2025-07-27,Vienna,0
2025-07-27,Florence,0
2025-07-27,Madrid,0
2025-07-27,London,0
2025-07-27,Munich,0
2025-07-27,Barcelona,1
2025-07-27,Amsterdam,0
2025-07-28,Brussels,0
2025-07-28,Milan,0
2025-07-28,Dublin,0
2025-07-28,Prague,0
2025-07-28,Zurich,0
2025-07-28,Rome,0
2025-07-28,Barcelona,1
2025-07-28,Berlin,1
2025-07-28,Lisbon,1
2025-07-28,Budapest,0
2025-07-28,Paris,0
2025-07-28,Amsterdam,0
2025-07-28,Florence,0
2025-07-28,London,0
2025-07-28,Madrid,0
2025-07-28,Vienna,0
2025-07-28,Munich,0
2025-07-29,Brussels,0
2025-07-29,Milan,0
2025-07-29,Dublin,0
2025-07-29,Berlin,1
2025-07-29,Prague,0
2025-07-29,Zurich,0
2025-07-29,Rome,0
2025-07-29,Budapest,0
2025-07-29,Lisbon,1
2025-07-29,Florence,0
2025-07-29,Madrid,0
2025-07-29,London,0
2025-07-29,Munich,0
2025-07-29,Amsterdam,0
2025-07-29,Barcelona,1
2025-07-29,Vienna,0
2025-07-29,Paris,0
2025-07-30,Budapest,0
2025-07-30,Prague,0
2025-07-30,Zurich,0
2025-07-30,Rome,0
2025-07-30,Barcelona,1
2025-07-30,Milan,0
2025-07-30,Lisbon,1
2025-07-30,Vienna,0
2025-07-30,Florence,0
2025-07-30,Madrid,0
2025-07-30,London,0
2025-07-30,Munich,0
2025-07-30,Amsterdam,0
2025-07-30,Paris,0
2025-07-30,Brussels,0
2025-07-30,Berlin,1
2025-07-30,Dublin,0
2025-07-31,Zurich,0
2025-07-31,Brussels,0
2025-07-31,Milan,0
2025-07-31,Dublin,0
2025-07-31,Berlin,1
2025-07-31,Prague,0
2025-07-31,Rome,0
2025-07-31,Barcelona,1
2025-07-31,Budapest,0
2025-07-31,Vienna,0
2025-07-31,Florence,0
2025-07-31,Madrid,0
2025-07-31,London,0
2025-07-31,Munich,0
2025-07-31,Amsterdam,0
2025-07-31,Paris,0
2025-07-31,Lisbon,1
2025-08-01,Madrid,0
2025-08-01,Florence,0
2025-08-01,London,0
2025-08-01,Paris,0
2025-08-01,Amsterdam,0
2025-08-01,Vienna,0
2025-08-01,Munich,0
2025-08-01,Lisbon,1
2025-08-01,Budapest,0
2025-08-01,Barcelona,1
2025-08-01,Rome,0
2025-08-01,Zurich,0
2025-08-01,Prague,0
2025-08-01,Berlin,1
2025-08-01,Dublin,0
2025-08-01,Milan,0
2025-08-01,Brussels,0
2025-08-02,Dublin,0
2025-08-02,Berlin,1
2025-08-02,Prague,0
2025-08-02,Zurich,0
2025-08-02,Barcelona,1
2025-08-02,Budapest,0
2025-08-02,Lisbon,0
2025-08-02,Rome,0
2025-08-02,Florence,0
2025-08-02,Vienna,0
2025-08-02,Brussels,0
2025-08-02,Paris,0
2025-08-02,Amsterdam,0
2025-08-02,Milan,0
2025-08-02,London,0
2025-08-02,Madrid,0
2025-08-02,Munich,0
2025-08-03,Paris,0
2025-08-03,Dublin,0
2025-08-03,Berlin,1
2025-08-03,Prague,0
2025-08-03,Zurich,0
2025-08-03,Rome,0
2025-08-03,Barcelona,1
2025-08-03,Lisbon,0
2025-08-03,Vienna,0
2025-08-03,Florence,0
2025-08-03,London,0
2025-08-03,Munich,0
2025-08-03,Amsterdam,0
2025-08-03,Budapest,0
2025-08-03,Madrid,0
2025-08-03,Brussels,0
2025-08-03,Milan,0
2025-08-04,Paris,0
2025-08-04,Milan,0
2025-08-04,Dublin,0
2025-08-04,Berlin,1
2025-08-04,Prague,0
2025-08-04,Zurich,0
2025-08-04,Rome,0
2025-08-04,Barcelona,1
2025-08-04,Brussels,0
2025-08-04,Lisbon,0
2025-08-04,Vienna,0
2025-08-04,Florence,0
2025-08-04,Madrid,0
2025-08-04,London,0
2025-08-04,Munich,0
2025-08-04,Amsterdam,0
2025-08-04,Budapest,0
2025-08-05,Prague,0
2025-08-05,Zurich,0
2025-08-05,Rome,0
2025-08-05,Barcelona,1
2025-08-05,Budapest,0
2025-08-05,Lisbon,0
2025-08-05,London,0
2025-08-05,Florence,0
2025-08-05,Madrid,0
2025-08-05,Munich,0
2025-08-05,Amsterdam,0
2025-08-05,Paris,0
2025-08-05,Berlin,1
2025-08-05,Vienna,0
2025-08-05,Dublin,0
2025-08-05,Milan,0
2025-08-05,Brussels,0
2025-08-06,Zurich,0
2025-08-06,Brussels,0
2025-08-06,Milan,0
2025-08-06,Dublin,0
2025-08-06,Berlin,1
2025-08-06,Prague,0
2025-08-06,Rome,0
2025-08-06,Budapest,0
2025-08-06,Barcelona,1
2025-08-06,Vienna,0
2025-08-06,Florence,0
2025-08-06,Madrid,0
2025-08-06,London,0
2025-08-06,Munich,0
2025-08-06,Amsterdam,0
2025-08-06,Paris,0
2025-08-06,Lisbon,0
2025-08-07,Rome,0
2025-08-07,Barcelona,1
2025-08-07,Zurich,0
2025-08-07,Brussels,0
2025-08-07,Berlin,1
2025-08-07,Budapest,0
2025-08-07,Prague,0
2025-08-07,Lisbon,0
2025-08-07,Milan,0
2025-08-07,Florence,0
2025-08-07,Madrid,0
2025-08-07,London,0
2025-08-07,Munich,0
2025-08-07,Amsterdam,0
2025-08-07,Paris,0
2025-08-07,Vienna,0
2025-08-07,Dublin,0
2025-08-08,Amsterdam,0
2025-08-08,Paris,0
2025-08-08,Milan,0
2025-08-08,Dublin,0
2025-08-08,Berlin,1
2025-08-08,Prague,0
2025-08-08,Zurich,0
2025-08-08,Rome,0
2025-08-08,Barcelona,1
2025-08-08,Brussels,0
2025-08-08,Lisbon,0
2025-08-08,Vienna,0
2025-08-08,Florence,0
2025-08-08,Madrid,0
2025-08-08,London,0
2025-08-08,Munich,0
2025-08-08,Budapest,0
2025-08-09,Berlin,1
2025-08-09,Prague,0
2025-08-09,Zurich,0
2025-08-09,Rome,0
2025-08-09,Barcelona,1
2025-08-09,Budapest,0
2025-08-09,Lisbon,0
2025-08-09,Madrid,0
2025-08-09,Florence,0
2025-08-09,London,0
2025-08-09,Munich,0
2025-08-09,Amsterdam,0
2025-08-09,Paris,0
2025-08-09,Dublin,0
2025-08-09,Vienna,0
2025-08-09,Milan,0
2025-08-09,Brussels,0
2025-08-10,Brussels,0
2025-08-10,Paris,0
2025-08-10,Milan,0
2025-08-10,Dublin,0
2025-08-10,Berlin,1
2025-08-10,Prague,0
2025-08-10,Rome,0
2025-08-10,Barcelona,1
2025-08-10,Zurich,0
2025-08-10,Lisbon,0
2025-08-10,Vienna,0
2025-08-10,Florence,0
2025-08-10,Madrid,0
2025-08-10,London,0
2025-08-10,Munich,0
2025-08-10,Amsterdam,0
2025-08-10,Budapest,0
2025-08-11,Barcelona,1
2025-08-11,Dublin,0
2025-08-11,Berlin,1
2025-08-11,Prague,0
2025-08-11,Zurich,0
2025-08-11,Rome,0
2025-08-11,Budapest,0
2025-08-11,Brussels,0
2025-08-11,Vienna,0
2025-08-11,Florence,0
2025-08-11,Madrid,0
2025-08-11,London,0
2025-08-11,Munich,0
2025-08-11,Amsterdam,0
2025-08-11,Paris,0
2025-08-11,Lisbon,0
2025-08-11,Milan,0
2025-08-12,Budapest,0
2025-08-12,Zurich,0
2025-08-12,Milan,0
2025-08-12,Dublin,0
2025-08-12,Berlin,1
2025-08-12,Prague,0
2025-08-12,Rome,0
2025-08-12,Barcelona,1
2025-08-12,Brussels,0
2025-08-12,Lisbon,0
2025-08-12,Florence,0
2025-08-12,Madrid,0
2025-08-12,London,0
2025-08-12,Munich,0
2025-08-12,Amsterdam,0
2025-08-12,Paris,0
2025-08-12,Vienna,0
2025-08-13,Rome,0
2025-08-13,Zurich,0
2025-08-13,Prague,0
2025-08-13,Brussels,0
2025-08-13,Dublin,0
2025-08-13,Barcelona,1
2025-08-13,Milan,0
2025-08-13,Berlin,1
2025-08-13,Budapest,0
2025-08-13,Munich,0
2025-08-13,Vienna,0
2025-08-13,Florence,0
2025-08-13,Madrid,0
2025-08-13,London,0
2025-08-13,Amsterdam,0
2025-08-13,Paris,0
2025-08-13,Lisbon,0
2025-08-14,Barcelona,1
2025-08-14,Brussels,0
2025-08-14,Milan,0
2025-08-14,Dublin,0
2025-08-14,Berlin,1
2025-08-14,Prague,0
2025-08-14,Zurich,0
2025-08-14,Rome,0
2025-08-14,Budapest,0
2025-08-14,Munich,0
2025-08-14,Vienna,0
2025-08-14,Florence,0
2025-08-14,Madrid,0
2025-08-14,London,0
2025-08-14,Amsterdam,0
2025-08-14,Paris,0
2025-08-14,Lisbon,0
2025-08-15,Milan,0
2025-08-15,Dublin,0
2025-08-15,Berlin,1
2025-08-15,Prague,0
2025-08-15,Zurich,0
2025-08-15,Rome,0
2025-08-15,Barcelona,1
2025-08-15,Budapest,0
2025-08-15,Lisbon,0
2025-08-15,Madrid,0
2025-08-15,Florence,0
2025-08-15,London,0
2025-08-15,Munich,0
2025-08-15,Amsterdam,0
2025-08-15,Paris,0
2025-08-15,Brussels,0
2025-08-15,Vienna,0
2025-08-16,Barcelona,1
2025-08-16,Rome,0
2025-08-16,Zurich,0
2025-08-16,Brussels,0
2025-08-16,Berlin,1
2025-08-16,Budapest,0
2025-08-16,Dublin,0
2025-08-16,Prague,0
2025-08-16,Lisbon,0
2025-08-16,Milan,0
2025-08-16,Florence,0
2025-08-16,Madrid,0
2025-08-16,London,0
2025-08-16,Munich,0
2025-08-16,Amsterdam,0
2025-08-16,Paris,0
2025-08-16,Vienna,0
2025-08-17,Paris,0
2025-08-17,Brussels,0
2025-08-17,Milan,0
2025-08-17,Dublin,0
2025-08-17,Berlin,1
2025-08-17,Prague,0
2025-08-17,Zurich,0
2025-08-17,Rome,0
2025-08-17,Florence,0
2025-08-17,Budapest,0
2025-08-17,Lisbon,0
2025-08-17,Vienna,0
2025-08-17,Amsterdam,0
2025-08-17,Madrid,0
2025-08-17,London,0
2025-08-17,Barcelona,1
2025-08-17,Munich,0
2025-08-18,Brussels,0
2025-08-18,Milan,0
2025-08-18,Dublin,0
2025-08-18,Berlin,1
2025-08-18,Prague,0
2025-08-18,Zurich,0
2025-08-18,Rome,0
2025-08-18,Barcelona,1
2025-08-18,Lisbon,0
2025-08-18,Vienna,0
2025-08-18,Florence,0
2025-08-18,Madrid,0
2025-08-18,London,0
2025-08-18,Munich,0
2025-08-18,Amsterdam,0
2025-08-18,Paris,0
2025-08-18,Budapest,0
2025-08-19,Brussels,0
2025-08-19,Milan,0
2025-08-19,Dublin,0
2025-08-19,Berlin,1
2025-08-19,Prague,0
2025-08-19,Zurich,0
2025-08-19,Barcelona,1
2025-08-19,Rome,0
2025-08-19,Lisbon,0
2025-08-19,Vienna,0
2025-08-19,Florence,0
2025-08-19,Madrid,0
2025-08-19,London,0
2025-08-19,Munich,0
2025-08-19,Amsterdam,0
2025-08-19,Budapest,0
2025-08-19,Paris,0
2025-08-20,Milan,0
2025-08-20,Dublin,0
2025-08-20,Berlin,1
2025-08-20,Prague,0
2025-08-20,Zurich,0
2025-08-20,Rome,0
2025-08-20,Barcelona,1
2025-08-20,Brussels,0
2025-08-20,Lisbon,0
2025-08-20,Budapest,0
2025-08-20,Paris,0
2025-08-20,Munich,0
2025-08-20,Amsterdam,0
2025-08-20,Madrid,0
2025-08-20,Florence,0
2025-08-20,London,0
2025-08-20,Vienna,0
2025-08-21,Brussels,0
2025-08-21,Milan,0
2025-08-21,Dublin,0
2025-08-21,Berlin,1
2025-08-21,Prague,0
2025-08-21,Zurich,0
2025-08-21,Barcelona,1
2025-08-21,Rome,0
2025-08-21,Vienna,0
2025-08-21,Florence,0
2025-08-21,Madrid,0
2025-08-21,London,0
2025-08-21,Munich,0
2025-08-21,Amsterdam,0
2025-08-21,Paris,0
2025-08-21,Lisbon,0
2025-08-21,Budapest,0
2025-08-22,Vienna,0
2025-08-22,Paris,0
2025-08-22,Amsterdam,0
2025-08-22,Munich,0
2025-08-22,London,0
